circuitId,circuitRef,name,location,country,lat,lng,alt,AllYears
46,watkins_glen,Watkins Glen,New York State,USA,42.3369,-76.9272,485,1966
46,watkins_glen,Watkins Glen,New York State,USA,42.3369,-76.9272,485,1967
46,watkins_glen,Watkins Glen,New York State,USA,42.3369,-76.9272,485,1968
46,watkins_glen,Watkins Glen,New York State,USA,42.3369,-76.9272,485,1969
46,watkins_glen,Watkins Glen,New York State,USA,42.3369,-76.9272,485,1970
46,watkins_glen,Watkins Glen,New York State,USA,42.3369,-76.9272,485,1971
46,watkins_glen,Watkins Glen,New York State,USA,42.3369,-76.9272,485,1972
46,watkins_glen,Watkins Glen,New York State,USA,42.3369,-76.9272,485,1973
46,watkins_glen,Watkins Glen,New York State,USA,42.3369,-76.9272,485,1974
46,watkins_glen,Watkins Glen,New York State,USA,42.3369,-76.9272,485,1975
46,watkins_glen,Watkins Glen,New York State,USA,42.3369,-76.9272,485,1976
46,watkins_glen,Watkins Glen,New York State,USA,42.3369,-76.9272,485,1977
46,watkins_glen,Watkins Glen,New York State,USA,42.3369,-76.9272,485,1978
46,watkins_glen,Watkins Glen,New York State,USA,42.3369,-76.9272,485,1979
46,watkins_glen,Watkins Glen,New York State,USA,42.3369,-76.9272,485,1980
47,anderstorp,Scandinavian Raceway,Anderstorp,Sweden,57.2653,13.6042,153,1973
47,anderstorp,Scandinavian Raceway,Anderstorp,Sweden,57.2653,13.6042,153,1974
47,anderstorp,Scandinavian Raceway,Anderstorp,Sweden,57.2653,13.6042,153,1976
47,anderstorp,Scandinavian Raceway,Anderstorp,Sweden,57.2653,13.6042,153,1978
48,mosport,Mosport International Raceway,Ontario,Canada,44.0481,-78.6756,332,1967
48,mosport,Mosport International Raceway,Ontario,Canada,44.0481,-78.6756,332,1969
48,mosport,Mosport International Raceway,Ontario,Canada,44.0481,-78.6756,332,1971
48,mosport,Mosport International Raceway,Ontario,Canada,44.0481,-78.6756,332,1972
48,mosport,Mosport International Raceway,Ontario,Canada,44.0481,-78.6756,332,1973
48,mosport,Mosport International Raceway,Ontario,Canada,44.0481,-78.6756,332,1974
48,mosport,Mosport International Raceway,Ontario,Canada,44.0481,-78.6756,332,1976
48,mosport,Mosport International Raceway,Ontario,Canada,44.0481,-78.6756,332,1977
49,montjuic,Montjuïc,Barcelona,Spain,41.3664,2.15167,79,1969
49,montjuic,Montjuïc,Barcelona,Spain,41.3664,2.15167,79,1971
49,montjuic,Montjuïc,Barcelona,Spain,41.3664,2.15167,79,1973
49,montjuic,Montjuïc,Barcelona,Spain,41.3664,2.15167,79,1975
50,nivelles,Nivelles-Baulers,Brussels,Belgium,50.6211,4.32694,139,1972
50,nivelles,Nivelles-Baulers,Brussels,Belgium,50.6211,4.32694,139,1974
51,charade,Charade Circuit,Clermont-Ferrand,France,45.7472,3.03889,790,1965
51,charade,Charade Circuit,Clermont-Ferrand,France,45.7472,3.03889,790,1969
51,charade,Charade Circuit,Clermont-Ferrand,France,45.7472,3.03889,790,1970
51,charade,Charade Circuit,Clermont-Ferrand,France,45.7472,3.03889,790,1972
52,tremblant,Circuit Mont-Tremblant,Quebec,Canada,46.1877,-74.6099,214,1968
52,tremblant,Circuit Mont-Tremblant,Quebec,Canada,46.1877,-74.6099,214,1970
53,essarts,Rouen-Les-Essarts,Rouen,France,49.3306,1.00458,81,1952
53,essarts,Rouen-Les-Essarts,Rouen,France,49.3306,1.00458,81,1957
53,essarts,Rouen-Les-Essarts,Rouen,France,49.3306,1.00458,81,1962
53,essarts,Rouen-Les-Essarts,Rouen,France,49.3306,1.00458,81,1964
53,essarts,Rouen-Les-Essarts,Rouen,France,49.3306,1.00458,81,1968
55,reims,Reims-Gueux,Reims,France,49.2542,3.93083,88,1950
55,reims,Reims-Gueux,Reims,France,49.2542,3.93083,88,1951
55,reims,Reims-Gueux,Reims,France,49.2542,3.93083,88,1953
55,reims,Reims-Gueux,Reims,France,49.2542,3.93083,88,1954
55,reims,Reims-Gueux,Reims,France,49.2542,3.93083,88,1956
55,reims,Reims-Gueux,Reims,France,49.2542,3.93083,88,1958
55,reims,Reims-Gueux,Reims,France,49.2542,3.93083,88,1959
55,reims,Reims-Gueux,Reims,France,49.2542,3.93083,88,1960
55,reims,Reims-Gueux,Reims,France,49.2542,3.93083,88,1961
55,reims,Reims-Gueux,Reims,France,49.2542,3.93083,88,1963
55,reims,Reims-Gueux,Reims,France,49.2542,3.93083,88,1966
56,george,Prince George Circuit,Eastern Cape Province,South Africa,-33.0486,27.8736,15,1965
57,zeltweg,Zeltweg,Styria,Austria,47.2039,14.7478,676,1964
58,aintree,Aintree,Liverpool,UK,53.4769,-2.94056,20,1955
58,aintree,Aintree,Liverpool,UK,53.4769,-2.94056,20,1957
58,aintree,Aintree,Liverpool,UK,53.4769,-2.94056,20,1959
58,aintree,Aintree,Liverpool,UK,53.4769,-2.94056,20,1961
58,aintree,Aintree,Liverpool,UK,53.4769,-2.94056,20,1962
59,boavista,Circuito da Boavista,Oporto,Portugal,41.1705,-8.67325,28,1958
59,boavista,Circuito da Boavista,Oporto,Portugal,41.1705,-8.67325,28,1960
60,riverside,Riverside International Raceway,California,USA,33.937,-117.273,470,1960
61,avus,AVUS,Berlin,Germany,52.4806,13.2514,53,1959
62,monsanto,Monsanto Park Circuit,Lisbon,Portugal,38.7197,-9.20306,158,1959
63,sebring,Sebring International Raceway,Florida,USA,27.4547,-81.3483,18,1959
64,ain-diab,Ain Diab,Casablanca,Morocco,33.5786,-7.6875,19,1958
65,pescara,Pescara Circuit,Pescara,Italy,42.475,14.1508,129,1957
66,bremgarten,Circuit Bremgarten,Bern,Switzerland,46.9589,7.40194,551,1950
66,bremgarten,Circuit Bremgarten,Bern,Switzerland,46.9589,7.40194,551,1951
66,bremgarten,Circuit Bremgarten,Bern,Switzerland,46.9589,7.40194,551,1952
66,bremgarten,Circuit Bremgarten,Bern,Switzerland,46.9589,7.40194,551,1953
66,bremgarten,Circuit Bremgarten,Bern,Switzerland,46.9589,7.40194,551,1954
67,pedralbes,Circuit de Pedralbes,Barcelona,Spain,41.3903,2.11667,85,1951
67,pedralbes,Circuit de Pedralbes,Barcelona,Spain,41.3903,2.11667,85,1954
68,buddh,Buddh International Circuit,Uttar Pradesh,India,28.3487,77.5331,194,2011
68,buddh,Buddh International Circuit,Uttar Pradesh,India,28.3487,77.5331,194,2012
68,buddh,Buddh International Circuit,Uttar Pradesh,India,28.3487,77.5331,194,2013
69,americas,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161,2012
69,americas,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161,2013
69,americas,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161,2014
69,americas,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161,2015
69,americas,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161,2016
69,americas,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161,2017
69,americas,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161,2018
69,americas,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161,2019
69,americas,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161,2021
69,americas,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161,2022
69,americas,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161,2023
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,1970
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,1971
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,1972
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,1973
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,1974
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,1975
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,1976
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,1977
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,1978
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,1979
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,1980
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,1981
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,1982
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,1983
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,1984
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,1985
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,1986
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,1987
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,1997
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,1998
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,1999
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,2000
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,2001
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,2002
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,2003
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,2014
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,2015
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,2016
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,2017
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,2018
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,2019
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,2020
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,2021
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,2022
70,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,2023
71,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2,2014
71,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2,2015
71,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2,2016
71,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2,2017
71,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2,2018
71,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2,2019
71,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2,2020
71,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2,2021
73,baku,Baku City Circuit,Baku,Azerbaijan,40.3725,49.8533,-7,2016
73,baku,Baku City Circuit,Baku,Azerbaijan,40.3725,49.8533,-7,2017
73,baku,Baku City Circuit,Baku,Azerbaijan,40.3725,49.8533,-7,2018
73,baku,Baku City Circuit,Baku,Azerbaijan,40.3725,49.8533,-7,2019
73,baku,Baku City Circuit,Baku,Azerbaijan,40.3725,49.8533,-7,2021
73,baku,Baku City Circuit,Baku,Azerbaijan,40.3725,49.8533,-7,2022
73,baku,Baku City Circuit,Baku,Azerbaijan,40.3725,49.8533,-7,2023
75,portimao,Autódromo Internacional do Algarve,Portimão,Portugal,37.227,-8.6267,108,2020
75,portimao,Autódromo Internacional do Algarve,Portimão,Portugal,37.227,-8.6267,108,2021
76,mugello,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,255,2020
77,jeddah,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,21.6319,39.1044,15,2021
77,jeddah,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,21.6319,39.1044,15,2022
77,jeddah,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,21.6319,39.1044,15,2023
79,miami,Miami International Autodrome,Miami,USA,25.9581,-80.2389,\N,2022
79,miami,Miami International Autodrome,Miami,USA,25.9581,-80.2389,\N,2023
